date,VNM.VN,VIC.VN,VHM.VN,HPG.VN,BID.VN,CTG.VN,VCB.VN,TCB.VN,MBB.VN,FPT.VN,GLD,TLT
2018-12-31,0.05458806621253164,0.02093204645441547,0.08244065333131756,0.008254721065831814,0.04291221144549112,0.0344377179341851,0.1672083587592584,0.02324343492032938,0.14102787166934297,0.012245057910941147,0.221734624552016,0.19097523574433944
2019-01-31,0.051193693299005326,0.020995675942437977,0.08346090372694341,0.0077031803274256955,0.043656065628656836,0.03664108493081651,0.1980211863654698,0.025083403850956597,0.11387631056623163,0.011864310027744303,0.2218635013603394,0.1856406839739726
2019-02-28,0.05438372588061024,0.021330962424489484,0.08472433522518936,0.00701774878342219,0.04341954265680024,0.16979487110861183,0.04708985361127148,0.026495978578387612,0.12831044265105254,0.01150110811019228,0.21409564338985657,0.19183578758011632
2019-03-29,0.04681802505740437,0.07746781319465776,0.012073384516021423,0.014225377471767452,0.019468533058821975,0.04411959031198231,0.1334122816608043,0.13307931145827334,0.03381420297480736,0.016572796710318496,0.2999640739027219,0.1689846096824193
2019-04-30,0.04533283905416872,0.07450117061886417,0.011922369164023016,0.014296232653593735,0.01855920540447406,0.04619658198286424,0.13382084843674708,0.13570998728494274,0.034076446467329644,0.016409973562682777,0.3005262871082896,0.1686480582620202
2019-05-31,0.022231201618431503,0.04500841055187559,0.01039471964238854,0.01210111039455386,0.04020785598666599,0.04827100147464138,0.20876955260067567,0.1430617189023644,0.03559370211352706,0.03781508280407733,0.3086277553151005,0.08791788859569824
2019-06-28,0.22763192152705858,0.01769466418852487,0.01582137259971306,0.07025814171557587,0.017917373603422448,0.15169238445290067,0.024010025528524864,0.02628010124172251,0.02648749850581725,0.012043259646518305,0.3177646602253751,0.09239859676484663
2019-07-31,0.07189320327674353,0.10749170607922162,0.0052941719636197294,0.0078988781251445,0.17803357500151182,0.05543386127572901,0.059953195145189875,0.02926635299015818,0.1446053970071461,0.01280764674723837,0.2440925332535114,0.08322947913478596
2019-08-30,0.0804369710019263,0.1058215298841405,0.004909778741629955,0.007628254270752264,0.15436926053157782,0.19739800305174435,0.05558931287726093,0.029455010590851812,0.032046611794513416,0.01243119613302322,0.2421375063183105,0.077776564804269
2019-09-30,0.07914020630547083,0.10974741552997336,0.005250074126102171,0.008255016244676434,0.04436954107454934,0.04265554644586401,0.19947172271290878,0.14462410363644182,0.030700536966046646,0.012568035437159349,0.24315609840310023,0.08006170311770702
2019-10-31,0.0642959848471853,0.11426770643150316,0.005905962017297768,0.008453684784120853,0.03565531219407286,0.18928188863397605,0.191145558631142,0.02818952375074405,0.030040507847995453,0.01298391695857612,0.23700726562004593,0.08277268828334033
2019-11-29,0.04762758195352524,0.08556614647865361,0.015032439842833359,0.008085832564082858,0.03157914386609043,0.05516672922722253,0.06259433209902318,0.14865946664542826,0.1167055028888301,0.013331481442959077,0.2448513915863921,0.17079995140495932
2019-12-31,0.0663313704574729,0.015407603477535314,0.06719199251732054,0.02061472244440285,0.03437510964126522,0.1846128146118324,0.0391842504287823,0.1391840652135626,0.028081652099913805,0.009562702770172526,0.3326431569666287,0.0628105593711108
2020-01-31,0.0742781711569577,0.00267130905307954,0.07933790950481193,0.024365138648728576,0.14962265557914822,0.054882518137908246,0.06877600837566368,0.02872435791444844,0.15210957638758044,0.03826109005200564,0.2950019522381614,0.03196931295150626
