date,turnover,cost,exposure_scalar,realized_vol,drawdown,drawdown_breach
2018-12-31,0.37474331216663337,0.0003747433121666334,0.4140997882073036,0.20256810613282833,-0.06019431692140198,False
2019-01-31,0.09830594952951219,9.830594952951219e-05,0.604426312323604,0.15375008985305588,-0.04511566695115776,False
2019-02-28,0.1032101405759012,0.00010321014057590119,0.8108465932903616,0.08575493204640283,-0.037830681341927686,False
2019-03-29,0.050261915713902594,5.026191571390259e-05,0.7233964822574859,0.05198482071461309,-0.055320703548502825,False
2019-04-30,0.10260081536074249,0.00010260081536074248,0.9080419060758185,0.058967918053435084,-0.018391618784836306,False
2019-05-31,0.0524246523331814,5.24246523331814e-05,0.9520460114321396,0.07758384029460332,-0.009590797713572075,False
2019-06-28,0.04148547862294165,4.1485478622941654e-05,1.0,0.07873404113114768,0.0,False
2019-07-31,0.05208035758020295,5.208035758020295e-05,0.9068155315860879,0.08630287231373392,-0.01863689368278243,False
2019-08-30,0.05984901679432532,5.984901679432532e-05,0.8527162443161764,0.08971383480436829,-0.029456751136764714,False
2019-09-30,0.06954182881900942,6.954182881900941e-05,0.9917999019523007,0.091441801712248,-0.0016400196095398556,False
2019-10-31,0.04103929954330314,4.1039299543303144e-05,1.0,0.08992252392059906,0.0,False
2019-11-29,0.049092369065323826,4.9092369065323824e-05,0.9378674269578693,0.0883432397903599,-0.012426514608426142,False
2019-12-31,0.05366436366262007,5.366436366262007e-05,0.9134993231402302,0.09697144380370701,-0.017300135371953962,False
2020-01-31,0.09929325738985072,9.929325738985072e-05,0.7822687337131092,0.11346525116738565,-0.043546253257378154,False
2020-02-28,0.06116918152051656,6.116918152051656e-05,0.7433030636908854,0.12392660990021404,-0.04647495198057616,False
2020-03-31,0.08497444723518809,8.497444723518808e-05,0.8670786937786887,0.1297680789491343,-0.012468106017691438,False
2020-04-30,0.1399834308289561,0.00013998343082895608,0.6125138068909709,0.1441950947930347,-0.052797522588856505,False
2020-05-29,0.03876489400338008,3.876489400338008e-05,0.5639645917325807,0.13071830445181337,-0.07713250799642979,False
2020-06-30,0.11040522147200363,0.00011040522147200362,0.3431541641941812,0.1161710308165722,-0.13136916716116376,False
2020-07-31,0.022582179123759656,2.2582179123759653e-05,0.38578776348383326,0.06515318172180087,-0.12284244730323335,False
2020-08-31,0.010339906127016036,1.0339906127016035e-05,0.36886723975967506,0.05131074966310165,-0.126226552048065,False
2020-09-30,0.02264339974538636,2.264339974538636e-05,0.3235804412912271,0.03912941749841294,-0.13528391174175458,False
2020-10-30,0.0028938109117245935,2.8938109117245935e-06,0.32147767402991323,0.03733921379428506,-0.13570446519401735,False
2020-11-30,0.01704556514347588,1.704556514347588e-05,0.29207641976515675,0.03427437938902767,-0.14158471604696865,False
2020-12-31,0.006438253985559033,6.438253985559033e-06,0.29076201796624424,0.028755308483293173,-0.14184759640675115,False
2021-01-29,0.020966748898376436,2.0966748898376437e-05,0.31663565979326536,0.025338076010753444,-0.13667286804134693,False
2021-02-26,0.013521294847737132,1.352129484773713e-05,0.31483762554228156,0.025410935100620778,-0.1370324748915437,False
2021-03-31,0.034078506010370845,3.4078506010370847e-05,0.3735025775142605,0.028542077483773232,-0.1252994844971479,False
2021-04-30,0.026823880931783416,2.6823880931783416e-05,0.4010907223100826,0.03370079361273106,-0.11978185553798348,False
2021-05-31,0.030804227096143867,3.080422709614386e-05,0.37746434261870543,0.036728769113376775,-0.12450713147625891,False
2021-06-30,0.03038140661849771,3.038140661849771e-05,0.41024714592014866,0.03694858932829876,-0.11795057081597027,False
2021-07-30,0.06300035143821142,6.300035143821142e-05,0.5171968527540252,0.03685863404066529,-0.09656062944919497,False
2021-08-31,0.023883893877075693,2.3883893877075692e-05,0.5303115902011359,0.0358110798209997,-0.09393768195977281,False
2021-09-30,0.06219418075166893,6.219418075166893e-05,0.6520486844261616,0.040226255917876354,-0.06959026311476768,False
